item,itemLabel,LIMA_media_artist_ID
http://www.wikidata.org/entity/Q106619742,Carel Kuitenbrouwer,1359
http://www.wikidata.org/entity/Q106619699,Sian Evans,23
http://www.wikidata.org/entity/Q106619740,Albertus Paulus Komen,1307
http://www.wikidata.org/entity/Q106619739,Floris Kolvenbach,1306
http://www.wikidata.org/entity/Q106619827,Sam Schoenbaum,3820
http://www.wikidata.org/entity/Q106619939,Pierre-Yves Cruaud,11240
http://www.wikidata.org/entity/Q106619748,Henk Lotsy,1498
http://www.wikidata.org/entity/Q106619927,Lily Markiewicz,7448
http://www.wikidata.org/entity/Q106620107,Marcello Mercado,1569
http://www.wikidata.org/entity/Q106619876,Kees Boas,3961
http://www.wikidata.org/entity/Q106619801,Ap Esenbrink,3622
http://www.wikidata.org/entity/Q106620460,Talking Back To The Media,3878
http://www.wikidata.org/entity/Q106619729,Tom Hickmore,1065
http://www.wikidata.org/entity/Q106619794,Margaret Warwick,2364
http://www.wikidata.org/entity/Q106619883,Edmondo Za,4221
http://www.wikidata.org/entity/Q106619797,Brandon Cavallari,3599
http://www.wikidata.org/entity/Q106619832,Jana Haimsohn,3839
http://www.wikidata.org/entity/Q106620474,Telcosystems,13732
http://www.wikidata.org/entity/Q106619971,Michael Balser,15931
http://www.wikidata.org/entity/Q106619933,Janneke Küpfer,9206
http://www.wikidata.org/entity/Q106620109,Pieter-Paul Mortier,8518
http://www.wikidata.org/entity/Q106619825,Jantje Tetelepha,3814
http://www.wikidata.org/entity/Q106620478,David Valentine / MediaShed,14205
http://www.wikidata.org/entity/Q106619993,Elsbeth Dijkstra,15940
http://www.wikidata.org/entity/Q106620016,Danit Elgev,17003
http://www.wikidata.org/entity/Q106619656,Pierre Joseph & Medhi Belhaj Kacem,17083
http://www.wikidata.org/entity/Q15450841,Hermine Freed,9068
http://www.wikidata.org/entity/Q19663781,Julika Rudelius,10297
http://www.wikidata.org/entity/Q24049112,Melanie Bonajo,16967
http://www.wikidata.org/entity/Q24073735,Roos Theuws,2174
http://www.wikidata.org/entity/Q106619784,Peter Savage,1960
http://www.wikidata.org/entity/Q16145906,Robin Winters,4220
http://www.wikidata.org/entity/Q12034152,Lucia Nimcová,16960
http://www.wikidata.org/entity/Q69562,Ulay,2223
http://www.wikidata.org/entity/Q18508332,James Beckett,13399
http://www.wikidata.org/entity/Q16213332,Guido van der Werve,10506
http://www.wikidata.org/entity/Q106620456,Sket,3704
http://www.wikidata.org/entity/Q102711,Dennis Hopper,15929
http://www.wikidata.org/entity/Q110457,Michael Bielický,9
http://www.wikidata.org/entity/Q61054762,Sonja Wyss,2456
http://www.wikidata.org/entity/Q28777050,Els Opsomer,12755
http://www.wikidata.org/entity/Q3887122,Otobong Nkanga,17075
http://www.wikidata.org/entity/Q20528492,Eglė Budvytytė,16956
http://www.wikidata.org/entity/Q61119122,Ariani Darmawan,16136
http://www.wikidata.org/entity/Q28873423,Marnix de Nijs,5993
http://www.wikidata.org/entity/Q28911659,Joan Braderman,15932
http://www.wikidata.org/entity/Q235066,Laurie Anderson,324
http://www.wikidata.org/entity/Q47417664,Paul Dougherty,3756
http://www.wikidata.org/entity/Q292115,Susan Hiller,3871
http://www.wikidata.org/entity/Q376770,Beat Streuli,13751
http://www.wikidata.org/entity/Q543294,Mike Kelley,12649
http://www.wikidata.org/entity/Q439856,Dennis Oppenheim,3978
http://www.wikidata.org/entity/Q442192,Rebecca Horn,8436
http://www.wikidata.org/entity/Q2545780,Gary Hill,4483
http://www.wikidata.org/entity/Q680192,Lawrence Weiner,3753
http://www.wikidata.org/entity/Q515658,Guerrilla Girls,3968
http://www.wikidata.org/entity/Q514459,Diana Thater,15812
http://www.wikidata.org/entity/Q567421,Mark DiSuvero,4273
http://www.wikidata.org/entity/Q41278233,Hans Hamers,15945
http://www.wikidata.org/entity/Q29552502,Sander Breure & Witte van Hulzen,15928
http://www.wikidata.org/entity/Q29557026,Florian Hofnar Krepcik,16866
http://www.wikidata.org/entity/Q29574240,Theo van Meerendonk,15951
http://www.wikidata.org/entity/Q829004,David Lamelas,14960
http://www.wikidata.org/entity/Q1512152,Gerhard Merz,12621
http://www.wikidata.org/entity/Q6136178,Surasi Kusolwong,17123
http://www.wikidata.org/entity/Q9079469,Shiho Kanou,11312
http://www.wikidata.org/entity/Q17466408,Pauline Boudry & Renate Lorenz,17132
http://www.wikidata.org/entity/Q9281181,Azorro Group,13148
http://www.wikidata.org/entity/Q1282569,Ed van der Elsken,15913
http://www.wikidata.org/entity/Q5210444,Dale Franks,4024
http://www.wikidata.org/entity/Q359329,Dick Raaymakers,1836
http://www.wikidata.org/entity/Q477322,Artur Żmijewski,15160
http://www.wikidata.org/entity/Q477388,Marinus Boezem,3620
http://www.wikidata.org/entity/Q513343,Klara Liden,13752
http://www.wikidata.org/entity/Q29939705,Abramović/Ulay,3
http://www.wikidata.org/entity/Q651376,Herman Nitsch,14648
http://www.wikidata.org/entity/Q4696211,Ahmet Ögüt,16933
http://www.wikidata.org/entity/Q826569,Gino De Dominicis,3842
http://www.wikidata.org/entity/Q830712,Klaus Rinke,4249
http://www.wikidata.org/entity/Q953717,Gordon Matta-Clark,15950
http://www.wikidata.org/entity/Q4943206,Martha Colburn,13445
http://www.wikidata.org/entity/Q20004897,Judith Barry,3752
http://www.wikidata.org/entity/Q18023286,Les Levine,3779
http://www.wikidata.org/entity/Q106619662,Stuart Brisley & Ken McMullen,17089
http://www.wikidata.org/entity/Q2316873,Rob Scholte,15954
http://www.wikidata.org/entity/Q20054849,Bouchra Khalili,14949
http://www.wikidata.org/entity/Q55218410,Jayce Salloum,62
http://www.wikidata.org/entity/Q55217992,Ros Barron,14450
http://www.wikidata.org/entity/Q55219673,Edward Rankus,4215
http://www.wikidata.org/entity/Q1689162,Jim Melchert,15952
http://www.wikidata.org/entity/Q55235188,Lonnie Van Brummelen & Siebren De Haan,16975
http://www.wikidata.org/entity/Q5777096,Colegio Oficial de Arquitectos de Madrid,5912
http://www.wikidata.org/entity/Q43101974,Uwe Poth,3949
http://www.wikidata.org/entity/Q106619940,Jan de Bruin,11749
http://www.wikidata.org/entity/Q1919787,Melvin Moti,13498
http://www.wikidata.org/entity/Q2005709,Christine Chiffrun,3770
http://www.wikidata.org/entity/Q96944291,Bea de Visser,2293
http://www.wikidata.org/entity/Q96944772,Loes Heebink,1017
http://www.wikidata.org/entity/Q96945716,Sabine Mooibroek,5988
http://www.wikidata.org/entity/Q106619957,Cláudia Cristóvão,13754
http://www.wikidata.org/entity/Q96988540,Diana Scherer,15840
http://www.wikidata.org/entity/Q10336373,Nervoso,3674
http://www.wikidata.org/entity/Q106619658,Paul McCarthy & Mike Kelley,17085
http://www.wikidata.org/entity/Q2221187,Antal Sandro,4250
http://www.wikidata.org/entity/Q18729512,Andy Mann,15949
http://www.wikidata.org/entity/Q2460190,Willem de Ridder,3832
http://www.wikidata.org/entity/Q2463442,Woody van Amen,10087
http://www.wikidata.org/entity/Q354241,Wim T. Schippers,3812
http://www.wikidata.org/entity/Q2675312,Deimantas Narkevicius,15842
http://www.wikidata.org/entity/Q19277475,Claudia Solal,16965
http://www.wikidata.org/entity/Q52185720,Kurt d'Haeseleer,9671
http://www.wikidata.org/entity/Q56393773,Tintin Wulia,15843
http://www.wikidata.org/entity/Q56493121,Stansfield/Hooykaas,1108
http://www.wikidata.org/entity/Q6969759,Nathaniel Mellors,14857
http://www.wikidata.org/entity/Q106619714,Mark Wilcox,80
http://www.wikidata.org/entity/Q6131559,James Coleman,3791
http://www.wikidata.org/entity/Q19587594,Esther Polak,15521
http://www.wikidata.org/entity/Q106619585,David Garcia & Annie Wright,25
http://www.wikidata.org/entity/Q106619691,Lawrence Andrews,4
http://www.wikidata.org/entity/Q106619697,eddie d,20
http://www.wikidata.org/entity/Q106619710,Matthew Schlanger,64
http://www.wikidata.org/entity/Q106619603,Bedeaux & Tarlo,5632
http://www.wikidata.org/entity/Q106619588,Michiel Vijselaar & Tjarda Sixma,78
http://www.wikidata.org/entity/Q106619860,Andrew Stones,3900
http://www.wikidata.org/entity/Q106620105,Joshua Janssen,1184
http://www.wikidata.org/entity/Q106619845,Sigrun Hardardottir,3843
http://www.wikidata.org/entity/Q106619738,Axel Klepsch,1267
http://www.wikidata.org/entity/Q106619959,Oshri Even-Zohar,14154
http://www.wikidata.org/entity/Q106619782,Joan Pueyo,1828
http://www.wikidata.org/entity/Q106619926,Niels Radtke,7022
http://www.wikidata.org/entity/Q106619890,Adele Lister,4334
http://www.wikidata.org/entity/Q106619732,Elle Jansen,1180
http://www.wikidata.org/entity/Q106619952,Miranda Pennell,13477
http://www.wikidata.org/entity/Q106620461,Etant Donnés,3887
http://www.wikidata.org/entity/Q106620483,Kimberly Clark,16225
http://www.wikidata.org/entity/Q106619994,Paul en Marlene Kos,15946
http://www.wikidata.org/entity/Q106619854,Hania Leszman,3884
http://www.wikidata.org/entity/Q106619619,Joanna Rytel & Alban Muja,13993
http://www.wikidata.org/entity/Q106619928,Lin de Mol,8368
http://www.wikidata.org/entity/Q106619963,Thor Elis Palsson,15211
http://www.wikidata.org/entity/Q106619930,Jeroen Offerman,8774
http://www.wikidata.org/entity/Q106619609,Claude Gacon & Luz Thorsten Seibt,13468
http://www.wikidata.org/entity/Q106619606,Lex Wechgelaar & Marit Wechgelaar,8499
http://www.wikidata.org/entity/Q106619893,Martin Takken,4515
http://www.wikidata.org/entity/Q106619602,Arno Coenen & René Bosma,4695
http://www.wikidata.org/entity/Q106620470,Vereniging van Videokunstenaars,9951
http://www.wikidata.org/entity/Q106619997,Katerina Zdjelar,16025
http://www.wikidata.org/entity/Q106620018,Judith Westerveld,17005
http://www.wikidata.org/entity/Q106619992,Pauline Daniëls,15939
http://www.wikidata.org/entity/Q106619871,Johan Oskam,3943
http://www.wikidata.org/entity/Q106619810,Paul Wagenaer,3728
http://www.wikidata.org/entity/Q106620034,unknown FHM 01,17092
http://www.wikidata.org/entity/Q73413198,Tom Klinkowstein,1271
http://www.wikidata.org/entity/Q15488432,Matt Stokes,16867
http://www.wikidata.org/entity/Q106620038,Nan Wang,17106
http://www.wikidata.org/entity/Q3318456,Mohamed Bourouissa,17073
http://www.wikidata.org/entity/Q106619885,Antonio Cano,4233
http://www.wikidata.org/entity/Q19958892,Marco Bagnoli,15353
http://www.wikidata.org/entity/Q7442400,Sebastián Díaz Morales,10228
http://www.wikidata.org/entity/Q1846544,Jacques van der Heijden,10819
http://www.wikidata.org/entity/Q15977910,Coleen Fitzgibbon,3750
http://www.wikidata.org/entity/Q98686754,Caitlin Hulscher,1137
http://www.wikidata.org/entity/Q20310556,Wendelien van Oldenborgh,16961
http://www.wikidata.org/entity/Q98443271,Kees de Groot,950
http://www.wikidata.org/entity/Q116054,Pipilotti Rist,5648
http://www.wikidata.org/entity/Q3870203,Naomi Shohan,4230
http://www.wikidata.org/entity/Q160448,László Moholy-Nagy,13771
http://www.wikidata.org/entity/Q29436299,Ronald in 't Hout,3947
http://www.wikidata.org/entity/Q269828,Rineke Dijkstra,6254
http://www.wikidata.org/entity/Q29575001,Jacco Olivier,13482
http://www.wikidata.org/entity/Q2706817,Peter Struycken,2144
http://www.wikidata.org/entity/Q53099306,Antonin De Bemels,10351
http://www.wikidata.org/entity/Q3741556,Jens Lien,6770
http://www.wikidata.org/entity/Q20937915,Edin Velez,4209
http://www.wikidata.org/entity/Q3782513,Hala El Koussy,16947
http://www.wikidata.org/entity/Q106619916,Daniel Brun,5688
http://www.wikidata.org/entity/Q106620108,Robert Arnold,7501
http://www.wikidata.org/entity/Q41264108,Hannes van Es,3942
http://www.wikidata.org/entity/Q241185,Tracey Emin,13700
http://www.wikidata.org/entity/Q29553526,Falke Pisano,16962
http://www.wikidata.org/entity/Q29560603,Jasper van den Brink,542
http://www.wikidata.org/entity/Q29574962,Henri Plaat,4099
http://www.wikidata.org/entity/Q321632,Anton Heyboer,4015
http://www.wikidata.org/entity/Q381167,Aernout Mik,9872
http://www.wikidata.org/entity/Q41546027,Gloria Camiruaga,15934
http://www.wikidata.org/entity/Q469073,Yael Bartana,10229
http://www.wikidata.org/entity/Q666092,William Kentridge,13102
http://www.wikidata.org/entity/Q527373,Anne-Mie Van Kerckhoven,3795
http://www.wikidata.org/entity/Q538986,Lynda Benglis,9069
http://www.wikidata.org/entity/Q21544766,Pieter Baan Müller,3670
http://www.wikidata.org/entity/Q21545573,Ingrid Claessen,3833
http://www.wikidata.org/entity/Q558288,Francis Alÿs,13104
http://www.wikidata.org/entity/Q569003,Brian Eno,4229
http://www.wikidata.org/entity/Q1446682,Franz Erhard Walther,4226
http://www.wikidata.org/entity/Q648761,Marcel Wanders,16995
http://www.wikidata.org/entity/Q739180,Ulises Carrion,19
http://www.wikidata.org/entity/Q180727,John Cage,4013
http://www.wikidata.org/entity/Q4701629,Akram Zaatari,16940
http://www.wikidata.org/entity/Q106620015,Mark Boulos,16966
http://www.wikidata.org/entity/Q947548,Mounir Fatmi,13960
http://www.wikidata.org/entity/Q4890028,Benny Nemerofsky Ramsay,11365
http://www.wikidata.org/entity/Q1055046,Hopp-Halász Károly,3991
http://www.wikidata.org/entity/Q5023364,Johan Grimonprez,31
http://www.wikidata.org/entity/Q1122322,Pieter Engels,3742
http://www.wikidata.org/entity/Q5041755,Carlos Amorales,7422
http://www.wikidata.org/entity/Q106619813,Robert Goldman,3761
http://www.wikidata.org/entity/Q465168,Robert Morris,15921
http://www.wikidata.org/entity/Q1269096,Grayson Perry,15922
http://www.wikidata.org/entity/Q106620484,IRWIN,16939
http://www.wikidata.org/entity/Q1300788,Urs Lüthi,3783
http://www.wikidata.org/entity/Q273205,Andrea Fraser,10337
http://www.wikidata.org/entity/Q55219214,Richard Layzell,1424
http://www.wikidata.org/entity/Q22937171,Krijn Giezen,4007
http://www.wikidata.org/entity/Q37327,Samuel Beckett,14017
http://www.wikidata.org/entity/Q1881669,Marijke de Goey,915
http://www.wikidata.org/entity/Q1942654,Rabih Mroué,16981
http://www.wikidata.org/entity/Q96944643,Rene Coelho,3602
http://www.wikidata.org/entity/Q96950592,Albert van Westing,7924
http://www.wikidata.org/entity/Q96961680,Suska Mackert,15273
http://www.wikidata.org/entity/Q106619855,Theo van der Poel,3885
http://www.wikidata.org/entity/Q4817819,Atsushi Ogata,57
http://www.wikidata.org/entity/Q106620026,Emilio Moreno,17064
http://www.wikidata.org/entity/Q62609793,Ian Nichols,3799
http://www.wikidata.org/entity/Q2406301,Antonio Muntadas,52
http://www.wikidata.org/entity/Q97397298,Marja Samsom,3824
http://www.wikidata.org/entity/Q97398208,Jeroen Kooijmans,1314
http://www.wikidata.org/entity/Q97396913,Dorus Nijholt,4341
http://www.wikidata.org/entity/Q2530866,Volker Anding,3879
http://www.wikidata.org/entity/Q705225,Christian Boltanski,3778
http://www.wikidata.org/entity/Q2680640,Frits Maats,11190
http://www.wikidata.org/entity/Q970960,Philippe Parreno,13780
http://www.wikidata.org/entity/Q106314027,Donna Verheijden,16861
http://www.wikidata.org/entity/Q24058193,Waldo Bien,4231
http://www.wikidata.org/entity/Q1806359,Superflex,17122
http://www.wikidata.org/entity/Q1252327,Douglas Gordon,13775
http://www.wikidata.org/entity/Q2864602,Job Koelewijn,15757
http://www.wikidata.org/entity/Q2915356,JODI,13247
http://www.wikidata.org/entity/Q106619702,Wim Liebrand,47
http://www.wikidata.org/entity/Q106619955,Martijn van Boven,13575
http://www.wikidata.org/entity/Q106619783,Marshall Reese,1859
http://www.wikidata.org/entity/Q106620037,Maria Molina Peiró,17105
http://www.wikidata.org/entity/Q106620454,The Basement Group - Projects UK,3586
http://www.wikidata.org/entity/Q106620467,Brighton Polytecnic,5676
http://www.wikidata.org/entity/Q106619594,Dana Atchley & Eric Metcalfe,3875
http://www.wikidata.org/entity/Q106619846,Terence William Cooke,3863
http://www.wikidata.org/entity/Q106619919,Karin Bosch,6181
http://www.wikidata.org/entity/Q106619600,Eric Lanz & Marie José Bürki,4488
http://www.wikidata.org/entity/Q106619958,Nina Yuen,13980
http://www.wikidata.org/entity/Q106619925,Valérie Pavia,6738
http://www.wikidata.org/entity/Q106619848,Jose-Antonio Hergueta,3867
http://www.wikidata.org/entity/Q106620480,Downtown Community TV,14440
http://www.wikidata.org/entity/Q106620021,"Manuel Saiz, Erik Bünger, Steven Cuzner",17022
http://www.wikidata.org/entity/Q106619622,"Lous America, David Garcia, Henk Wijnen & Annie Wright",14896
http://www.wikidata.org/entity/Q106620002,Jacobus van Looy,16849
http://www.wikidata.org/entity/Q106620007,Lyubov Matyunina,16887
http://www.wikidata.org/entity/Q106620485,"Museum of American Art, Berlin",16941
http://www.wikidata.org/entity/Q106620012,Jean-Baptiste Maitre,16959
http://www.wikidata.org/entity/Q106620039,Hannah Hurtzig,17120
http://www.wikidata.org/entity/Q106619972,Breed en van Elden,15933
http://www.wikidata.org/entity/Q106620029,Heimo und UTV Zobernig,17072
http://www.wikidata.org/entity/Q106620033,Anouk De Clercq & Tom Callemin,17082
http://www.wikidata.org/entity/Q3052925,Emmanuelle Antille,7849
http://www.wikidata.org/entity/Q85850294,Broersen & Lukács,12092
http://www.wikidata.org/entity/Q3153595,Arnoud Holleman,15671
http://www.wikidata.org/entity/Q65163333,Claudio Goulart,29
http://www.wikidata.org/entity/Q2337477,Stefan Römer,13869
http://www.wikidata.org/entity/Q3335580,Nancy Holt,4276
http://www.wikidata.org/entity/Q65426062,Arthur Kleinjan,17104
http://www.wikidata.org/entity/Q28944109,Swip Stolk,2137
http://www.wikidata.org/entity/Q3482323,Steina en Woody Vasulka,72
http://www.wikidata.org/entity/Q16015681,Jacob Zekveld,4045
http://www.wikidata.org/entity/Q29551724,Jakup Ferri,16160
http://www.wikidata.org/entity/Q16197269,Frances Stark,16976
http://www.wikidata.org/entity/Q7876490,UBERMORGEN.COM,15512
http://www.wikidata.org/entity/Q52894026,Theo Lenders,3895
http://www.wikidata.org/entity/Q65428523,Abdellatif Benfaidoul,15849
http://www.wikidata.org/entity/Q28935103,Loretta Fahrenholz,16991
http://www.wikidata.org/entity/Q16419647,Asta Olafsdottir,3808
http://www.wikidata.org/entity/Q20679431,Reynold Weidenaar,3729
http://www.wikidata.org/entity/Q106619949,Jeremy Drummond,13117
http://www.wikidata.org/entity/Q106620035,Daniel Jacoby,17099
http://www.wikidata.org/entity/Q16727313,Max Almy,4036
http://www.wikidata.org/entity/Q71841,Vom Bruch Klaus,13
http://www.wikidata.org/entity/Q153965,Joseph Beuys,3916
http://www.wikidata.org/entity/Q96742,Marcel Odenbach,55
http://www.wikidata.org/entity/Q119808,Luciano Castelli,3746
http://www.wikidata.org/entity/Q61755480,Kees Hin,1069
http://www.wikidata.org/entity/Q16968866,Lydia Schouten,66
http://www.wikidata.org/entity/Q29559612,Servie Janssen,4254
http://www.wikidata.org/entity/Q317874,Ant Farm,8443
http://www.wikidata.org/entity/Q328106,Jason Rhoades,15966
http://www.wikidata.org/entity/Q531113,Johanna Billing,15845
http://www.wikidata.org/entity/Q99457279,Michel Quarez,15923
http://www.wikidata.org/entity/Q21544883,Frans Beerens,15203
http://www.wikidata.org/entity/Q95325417,Gerrit Dekker,3758
http://www.wikidata.org/entity/Q671056,Lara Schnitger,15808
http://www.wikidata.org/entity/Q698436,Dan Graham,30
http://www.wikidata.org/entity/Q698877,Mario Merz,6627
http://www.wikidata.org/entity/Q62392802,Jeep van de Bundt,571
http://www.wikidata.org/entity/Q816649,Ben d'Armagnac,9203
http://www.wikidata.org/entity/Q13653414,Han Schuil,15955
http://www.wikidata.org/entity/Q6848974,Mike Stubbs,2145
http://www.wikidata.org/entity/Q5515721,Gabriel Lester,13398
http://www.wikidata.org/entity/Q22235740,Sven Augustijnen,8437
http://www.wikidata.org/entity/Q22236722,Jeroen Eisinga,8224
http://www.wikidata.org/entity/Q5548303,Georgina Starr,2107
http://www.wikidata.org/entity/Q106619661,Zoe Leonard & Catherine Gund,17088
http://www.wikidata.org/entity/Q5649846,Hans Breder,3866
http://www.wikidata.org/entity/Q30686734,Tony Labat,4160
http://www.wikidata.org/entity/Q18191519,Buky Grinberg,3848
http://www.wikidata.org/entity/Q6028333,Ine Poppe,3769
http://www.wikidata.org/entity/Q27043371,Janet Merewether,7446
http://www.wikidata.org/entity/Q55235969,Jennifer Bornstein,16913
http://www.wikidata.org/entity/Q19938833,Wim Gijzen,3807
http://www.wikidata.org/entity/Q32292837,Astrid Heibach,1024
http://www.wikidata.org/entity/Q567366,William Wegman,3849
http://www.wikidata.org/entity/Q43078535,Betsy Damon,3757
http://www.wikidata.org/entity/Q22670670,Daniel Reeves,6419
http://www.wikidata.org/entity/Q18920314,Steina Vasulka,73
http://www.wikidata.org/entity/Q29552443,Kaweh Modiri,15763
http://www.wikidata.org/entity/Q96986747,Marcelle van Bemmel,8
http://www.wikidata.org/entity/Q96987070,Nicky Zwaan,6043
http://www.wikidata.org/entity/Q19279749,Frank Gillette,14446
http://www.wikidata.org/entity/Q6847305,Mike Hoolboom,7431
http://www.wikidata.org/entity/Q97399386,Dorita Savert,1961
http://www.wikidata.org/entity/Q106620027,Amol K Patil,17065
http://www.wikidata.org/entity/Q6976595,Roee Rosen,16224
http://www.wikidata.org/entity/Q19559939,Pola Weiss,3730
http://www.wikidata.org/entity/Q106619923,Anders Thorén,6486
http://www.wikidata.org/entity/Q5926038,Jan van de Pavert,1756
http://www.wikidata.org/entity/Q7293996,Rafael Montañez Ortiz,1715
http://www.wikidata.org/entity/Q77350368,Seoungho Cho,8435
http://www.wikidata.org/entity/Q102156440,Tobias Schalken,5913
http://www.wikidata.org/entity/Q6768586,Mark Lewis,7619
http://www.wikidata.org/entity/Q7493916,Shelly Silver,68
http://www.wikidata.org/entity/Q52473714,Frank Vranckx,2332
http://www.wikidata.org/entity/Q106619608,Arno Coenen & Transformer di Roboter,13361
http://www.wikidata.org/entity/Q106619707,Rene Reitzema,59
http://www.wikidata.org/entity/Q106619695,Marc Burkett,17
http://www.wikidata.org/entity/Q106619922,Henk Heideveld,6483
http://www.wikidata.org/entity/Q106619591,Tomiyo Sasaki & Ernest Gusella,1956
http://www.wikidata.org/entity/Q106619880,New Electric Video Group Eindhoven,4113
http://www.wikidata.org/entity/Q106619786,Celia Shapiro,2026
http://www.wikidata.org/entity/Q106619781,Flavio Pons,1808
http://www.wikidata.org/entity/Q106619654,Arthur Elsenaar & Remko Scha,17036
http://www.wikidata.org/entity/Q106619599,Jaap de Jonge & David Garcia,4486
http://www.wikidata.org/entity/Q106619886,Mieke Caris,4235
http://www.wikidata.org/entity/Q106620041,Didem Pekün,17134
http://www.wikidata.org/entity/Q106620042,Julieta García Vazquez,17135
http://www.wikidata.org/entity/Q106619709,PJ Roggeband,60
http://www.wikidata.org/entity/Q106619719,Trevor Batten,380
http://www.wikidata.org/entity/Q106619934,Börries Müller-Büsching,9344
http://www.wikidata.org/entity/Q106619663,Sjoerd ter Borg & Mark Jan van Tellingen,17098
http://www.wikidata.org/entity/Q106619800,Geert Duintjer,3613
http://www.wikidata.org/entity/Q106620466,Kiss/Cantu/Hamos,4394
http://www.wikidata.org/entity/Q106619938,Leon Grodski de Barrera,10826
http://www.wikidata.org/entity/Q106620022,Zeno van den Broek,17029
http://www.wikidata.org/entity/Q106619634,Geert Mul & Michel Banabila,16886
http://www.wikidata.org/entity/Q106620020,Valerie van Zuijlen,17017
http://www.wikidata.org/entity/Q106619861,Simon Robertshaw,3902
http://www.wikidata.org/entity/Q106620455,E.S.I. Vidago,3623
http://www.wikidata.org/entity/Q106619852,Kamal Kozah,3881
http://www.wikidata.org/entity/Q106619877,Kees Endenburg,4011
http://www.wikidata.org/entity/Q106619621,Jayce Salloum & Walid Ra'ad,14429
http://www.wikidata.org/entity/Q106619881,Edward Mowbray,4179
http://www.wikidata.org/entity/Q106620479,Roy Villevoye and Jan Dietvorst,14436
http://www.wikidata.org/entity/Q106619655,Daniel Jacoby & Yu Araki,17063
http://www.wikidata.org/entity/Q106619633,Sanja Ivekovic & Dalibor Martinis,16882
http://www.wikidata.org/entity/Q106619628,Yin-Ju Chen & James T. Hong,16223
http://www.wikidata.org/entity/Q20184512,Eric Lanz,3657
http://www.wikidata.org/entity/Q106314002,Bart Dijkman,21
http://www.wikidata.org/entity/Q23998069,Mounira Al Solh,14463
http://www.wikidata.org/entity/Q24073733,Peter Baren,367
http://www.wikidata.org/entity/Q19895031,Alicia Framis,6611
http://www.wikidata.org/entity/Q1370630,Pierre Huyghe,13106
http://www.wikidata.org/entity/Q3289592,Moniek Toebosch,2194
http://www.wikidata.org/entity/Q3434714,Robert Cahen,586
http://www.wikidata.org/entity/Q106619694,Peter Bogers,12
http://www.wikidata.org/entity/Q106619718,Mark Bain,349
http://www.wikidata.org/entity/Q106619806,Eusebio Morin,3669
http://www.wikidata.org/entity/Q106619870,Jan Donia,3940
http://www.wikidata.org/entity/Q106619874,Jeanette Loeb,3953
http://www.wikidata.org/entity/Q106619639,Laszlo Moholy-Nagy & Alexander Dorner,16989
http://www.wikidata.org/entity/Q106619744,Christina Linaris,1473
http://www.wikidata.org/entity/Q106619721,Joep van der Borgh,504
http://www.wikidata.org/entity/Q106619889,Bram Geerlings,4328
http://www.wikidata.org/entity/Q106619723,Lei Cox,644
http://www.wikidata.org/entity/Q106620469,reMi,9083
http://www.wikidata.org/entity/Q106619968,Jaap van der Kreeft,15672
http://www.wikidata.org/entity/Q106619857,Di Piepol,3892
http://www.wikidata.org/entity/Q106619590,Racké & Muskens,1838
http://www.wikidata.org/entity/Q106619637,Petra Bauer & Annette Krauss,16974
http://www.wikidata.org/entity/Q106619850,Teoman Madra,3870
http://www.wikidata.org/entity/Q106620452,Young Caged Animals,3212
http://www.wikidata.org/entity/Q106620023,Samira Elagoz,17048
http://www.wikidata.org/entity/Q106619969,Rogier Klomp,15915
http://www.wikidata.org/entity/Q106619829,Harmen Roelof van der Wal,3825
http://www.wikidata.org/entity/Q106619867,S.K.S. Productie,3935
http://www.wikidata.org/entity/Q106619803,Ricardo Füglistahler,3631
http://www.wikidata.org/entity/Q106619818,Marion Gadiot,3804
http://www.wikidata.org/entity/Q106619632,Jan Fabre & Giacomo Rizzolatti,16880
http://www.wikidata.org/entity/Q106619653,Aernout Mik & Marjoleine Boonstra,17034
http://www.wikidata.org/entity/Q106620025,Simone Niquille,17049
http://www.wikidata.org/entity/Q106619660,Artur Zmijewski & Pawel Althamer,17087
http://www.wikidata.org/entity/Q106620003,Astrid van Nimwegen,16868
http://www.wikidata.org/entity/Q106620004,Michiel Vijselaar,16875
http://www.wikidata.org/entity/Q3588014,Élodie Pong,13544
http://www.wikidata.org/entity/Q28792383,Annie Wright,2450
http://www.wikidata.org/entity/Q55236386,Sarah Carlier,16992
http://www.wikidata.org/entity/Q16211385,Runa Islam,6598
http://www.wikidata.org/entity/Q65322854,Agung Kurniawan,16973
http://www.wikidata.org/entity/Q52825860,Bernard Gigounon,12022
http://www.wikidata.org/entity/Q24680593,Noel Harding,997
http://www.wikidata.org/entity/Q28944130,Max Kisman,16334
http://www.wikidata.org/entity/Q16423852,Finnbogi Petursson,1785
http://www.wikidata.org/entity/Q106619795,Jeremy Welsh,2383
http://www.wikidata.org/entity/Q106620011,Christian Friedrich,16957
http://www.wikidata.org/entity/Q97396513,Jaap de Jonge,43
http://www.wikidata.org/entity/Q12629478,Dalibor Martinis,1543
http://www.wikidata.org/entity/Q82576230,Esma Yigitoghu,3945
http://www.wikidata.org/entity/Q29556586,Douwe Dijkstra,16876
http://www.wikidata.org/entity/Q106619859,Bernard Delmotte,3898
http://www.wikidata.org/entity/Q4517304,Chto Delat?,16917
http://www.wikidata.org/entity/Q4391086,Gerrit van Dijk,9943
http://www.wikidata.org/entity/Q13112819,Nalini Malani,6480
